,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
7876,24377,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,6~10 years,1000 +,Pvt Ltd,never,57,0
7877,18221,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,158,1
7878,26427,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,52,0
7879,815,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,>4,68,0
7880,9541,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11~20 years,less than 100,Pvt Ltd,1,154,0
7881,215,city_100,0.887,Male,Has relevent experience,Full time course,High School,STEM,11~20 years,less than 100,Pvt Ltd,2,45,0
7882,22763,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,32,0
7883,2982,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,1,61,0
7884,31562,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,140,0
7885,18706,city_143,0.74,Male,Has relevent experience,Full time course,Masters,STEM,> 20 years,less than 100,Pvt Ltd,>4,107,0
7886,31868,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,1,6,0
7887,21515,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,4,0
7888,17911,city_64,0.6659999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,never,18,0
7889,7452,city_114,0.9259999999999999,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,45,0
7890,8108,city_73,0.754,Male,Has relevent experience,Part time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,77,0
7891,2634,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,206,0
7892,25307,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,2,162,1
7893,27548,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,7,0
7894,14813,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,21,1
7895,32439,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,4,0
7896,25746,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,never,46,0
7897,28234,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,27,0
7898,20168,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,>4,18,0
7899,33224,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,1,106,0
7900,13240,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,32,0
7901,4438,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,3,83,0
7902,29697,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,> 20 years,1000 +,Pvt Ltd,1,48,0
7903,17093,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,53,0
7904,17616,city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,55,0
7905,6906,city_89,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Public Sector,1,151,0
7906,10617,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,56,0
7907,24518,city_73,0.754,Other,Has relevent experience,Part time course,High School,STEM,6~10 years,1000 +,Pvt Ltd,1,22,0
7908,33252,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,42,1
7909,14867,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,never,40,0
7910,10984,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,0~5 years,1000 +,NGO,1,28,0
7911,24731,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,6~10 years,less than 1000,Pvt Ltd,2,75,0
7912,22787,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,36,0
7913,26126,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11~20 years,less than 100,Pvt Ltd,1,326,0
7914,27310,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,44,0
7915,1229,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,16,0
7916,21877,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,2,83,0
7917,458,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,214,0
7918,5937,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,2,90,0
7919,19397,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,4,168,1
7920,23151,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,1000 +,Other,1,52,0
7921,8227,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,57,0
7922,23615,city_50,0.8959999999999999,Male,No relevent experience,Part time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,43,0
7923,2357,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,64,0
7924,12707,city_27,0.848,Male,Has relevent experience,Full time course,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,3,34,0
7925,28803,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,> 20 years,less than 100,Pvt Ltd,1,59,0
7926,31753,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,34,1
7927,31067,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,4,22,0
7928,30670,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,43,0
7929,5264,city_100,0.887,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,96,0
7930,4083,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,>4,46,0
7931,25722,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,72,0
7932,29517,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,never,30,0
7933,30234,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,> 20 years,less than 1000,Public Sector,>4,98,0
7934,4989,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,90,0
7935,29216,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,61,0
7936,17577,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,59,0
7937,4254,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,25,0
7938,3531,city_100,0.887,Male,Has relevent experience,Full time course,High School,STEM,> 20 years,less than 100,Pvt Ltd,>4,161,0
7939,6845,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,1,64,0
7940,9511,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,8,0
7941,11288,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 1000,Funded Startup,1,20,0
7942,12873,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,10,0
7943,28089,city_28,0.9390000000000001,Female,No relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,24,0
7944,373,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Funded Startup,1,24,0
7945,27889,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,11~20 years,less than 100,Pvt Ltd,>4,3,0
7946,14798,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,21,0
7947,22745,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,4,75,0
7948,12589,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,24,0
7949,5742,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,>4,91,0
7950,27649,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,3,4,0
7951,18245,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,114,0
7952,25938,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,>4,61,0
7953,21926,city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,1,16,0
7954,19943,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,32,0
7955,21092,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,16,0
7956,5934,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,No Major,0~5 years,1000 +,Pvt Ltd,1,46,0
7957,25742,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,> 20 years,less than 100,Pvt Ltd,>4,14,0
7958,4724,city_77,0.83,Male,No relevent experience,Full time course,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,never,10,0
7959,16416,city_159,0.843,Male,No relevent experience,no_enrollment,Masters,Humanities,6~10 years,1000 +,Pvt Ltd,2,332,0
7960,18513,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,61,0
7961,7268,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,57,0
7962,29007,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Funded Startup,1,131,0
7963,8719,city_65,0.802,Male,No relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,108,0
7964,16787,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,>4,154,0
7965,10960,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,35,0
7966,12800,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,46,1
7967,25999,city_65,0.802,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,40,1
7968,2035,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,3,51,0
7969,5801,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,High School,STEM,6~10 years,less than 1000,NGO,1,20,0
7970,17238,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,24,0
7971,32077,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,2,67,0
7972,26247,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,>4,127,0
7973,17926,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,168,0
7974,16439,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,NGO,1,19,1
7975,4219,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,> 20 years,less than 100,NGO,3,48,0
7976,23179,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,32,0
7977,19455,city_76,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,41,0
7978,10668,city_102,0.804,Male,No relevent experience,Full time course,High School,STEM,0~5 years,1000 +,Pvt Ltd,1,4,0
7979,26269,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,47,0
7980,4751,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,4,44,0
7981,3065,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Funded Startup,1,50,0
7982,19334,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,2,24,0
7983,16056,city_55,0.7390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,119,0
7984,2541,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Primary School,STEM,0~5 years,less than 100,Pvt Ltd,never,68,0
7985,15309,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Public Sector,never,80,0
7986,25283,city_73,0.754,Male,Has relevent experience,Part time course,High School,STEM,0~5 years,less than 100,Early Stage Startup,1,58,0
7987,3835,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,never,32,0
7988,26593,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,44,0
7989,1758,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,0~5 years,less than 100,Pvt Ltd,never,30,0
7990,11696,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,NGO,1,77,0
7991,15688,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,9,0
7992,10315,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,82,0
7993,28790,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,11~20 years,1000 +,Pvt Ltd,1,158,0
7994,7454,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,16,0
7995,29991,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,Arts,6~10 years,1000 +,Pvt Ltd,1,76,1
7996,17993,city_105,0.794,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,11,0
7997,28711,city_16,0.91,Male,Has relevent experience,Part time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,1,248,0
7998,10270,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,>4,37,0
7999,9411,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,17,0
8000,4498,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,28,1
8001,9847,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,51,0
8002,31579,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,> 20 years,less than 1000,Pvt Ltd,>4,61,0
8003,8383,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,1,106,0
8004,14735,city_116,0.743,Male,Has relevent experience,Full time course,High School,STEM,0~5 years,less than 1000,Pvt Ltd,1,108,0
8005,15084,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,67,0
8006,21796,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,70,0
8007,30152,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,No Major,6~10 years,1000 +,Public Sector,>4,22,0
8008,14242,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,never,160,0
8009,7035,city_100,0.887,Male,Has relevent experience,Part time course,Masters,Humanities,6~10 years,less than 100,Pvt Ltd,1,24,0
8010,31945,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,>4,3,0
8011,26945,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,41,0
8012,17559,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,31,0
8013,4955,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,39,0
8014,1264,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,17,0
8015,26187,city_118,0.722,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Public Sector,2,102,0
8016,10973,city_57,0.866,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,Pvt Ltd,2,108,0
8017,16506,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,2,10,0
8018,20487,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 100,Pvt Ltd,1,70,0
8019,23221,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,2,70,0
8020,17269,city_16,0.91,Male,No relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,1,78,0
8021,2560,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,32,0
8022,21014,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 100,Funded Startup,1,212,0
8023,32503,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Masters,Arts,11~20 years,less than 100,Pvt Ltd,2,37,0
8024,12798,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 100,Pvt Ltd,4,94,0
8025,7696,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Funded Startup,1,9,0
