enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,permutation
2294,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,>4,61,0,56
11930,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,67,0,65
25051,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,107,1,72
19317,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,91,0,148
12709,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,136,0,88
7159,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,>4,26,0,110
1585,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,2,104,0,29
26494,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11~20 years,1000 +,Pvt Ltd,3,145,0,19
20081,city_57,0.866,Male,No relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,156,0,112
3755,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,3,27,0,17
27309,city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,23,0,77
21908,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,>4,146,0,50
25704,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,94,0,158
8140,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,Pvt Ltd,1,53,0,20
23692,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,45,0,51
23759,city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,6~10 years,less than 100,Pvt Ltd,never,28,1,48
74,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,50,0,108
23813,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,36,0,28
5170,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,2,13,0,33
19392,city_158,0.7659999999999999,Male,No relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,9,0,4
12391,city_99,0.915,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,23,0,113
21174,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,63,0,11
1682,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,never,80,0,67
30822,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,64,0,50
7221,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,0~5 years,less than 1000,Early Stage Startup,4,11,0,48
15869,city_150,0.698,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,2,54,0,97
32766,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Funded Startup,4,110,0,266
23617,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,11~20 years,less than 100,Pvt Ltd,never,37,1,55
12001,city_158,0.7659999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,1,112,0,12
27907,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,20,0,204
13298,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 1000,Pvt Ltd,2,140,0,9
8664,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,STEM,> 20 years,less than 1000,Pvt Ltd,>4,43,0,50
31139,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Pvt Ltd,2,7,0,44
15889,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Public Sector,1,150,0,21
26132,city_81,0.73,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 1000,Public Sector,>4,21,0,61
7796,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,226,1,41
31680,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,Humanities,11~20 years,less than 100,Pvt Ltd,3,90,0,45
14027,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,>4,54,0,50
11100,city_150,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,Pvt Ltd,4,20,0,15
30519,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,42,0,36
4536,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,No Major,6~10 years,less than 100,Pvt Ltd,4,13,0,165
28180,city_2,0.7879999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,>4,155,0,10
3154,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,98,0,3
28757,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,79,0,42
27304,city_115,0.789,Male,No relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,>4,94,0,4
21477,city_115,0.789,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,94,0,192
29516,city_67,0.855,Female,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,14,0,39
11009,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,39,0,17
28409,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,1,87,0,52
26478,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,1,168,0,77
25200,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,1,118,0,48
15344,city_74,0.579,Male,No relevent experience,no_enrollment,Masters,STEM,0~5 years,less than 1000,Pvt Ltd,2,32,0,298
15379,city_138,0.836,Male,Has relevent experience,Full time course,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,>4,29,0,16
26429,city_45,0.89,Male,No relevent experience,Full time course,Masters,Humanities,0~5 years,less than 100,Pvt Ltd,1,6,0,18
28193,city_13,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Public Sector,1,6,0,45
6154,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Masters,STEM,6~10 years,1000 +,Pvt Ltd,1,68,0,164
13662,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,97,0,152
4419,city_65,0.802,Female,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,48,1,66
9880,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Funded Startup,1,19,0,11
3608,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,40,0,35
30243,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,43,1,34
7941,city_97,0.925,Male,Has relevent experience,Part time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,>4,206,0,3
5006,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,82,0,12
32477,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,1,11,0,3
16184,city_127,0.745,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,77,0,20
25527,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,1,26,0,41
21456,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,270,0,102
14076,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,80,0,7
14539,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Funded Startup,1,20,0,33
27482,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,36,1,7
27507,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Funded Startup,1,52,0,100
30901,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,6~10 years,less than 1000,Pvt Ltd,1,6,0,51
20606,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,78,0,103
8944,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,4,12,0,147
1889,city_76,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,1000 +,Pvt Ltd,3,48,0,23
27207,city_71,0.884,Other,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,>4,30,0,157
1787,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 1000,Pvt Ltd,2,17,0,42
12255,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,1000 +,Pvt Ltd,>4,40,0,64
10725,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,92,0,52
27474,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,120,0,28
30881,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,Humanities,6~10 years,less than 100,Early Stage Startup,1,133,0,46
20372,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,21,0,6
1948,city_10,0.895,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,Pvt Ltd,1,22,0,15
452,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,2,80,0,34
7,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,18,0,26
31724,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,> 20 years,less than 100,Pvt Ltd,>4,135,0,132
29943,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,70,0,72
208,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,58,1,90
21009,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,2,28,0,26
28659,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 1000,Pvt Ltd,1,3,0,81
3387,city_46,0.762,Male,Has relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Funded Startup,2,36,0,33
20463,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,12,0,49
18560,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,1000 +,Pvt Ltd,1,26,0,9
25561,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,1,17,0,53
32891,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,>4,148,0,82
592,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,43,0,27
3760,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,>4,23,0,94
17336,city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,72,0,43
30214,city_114,0.9259999999999999,Other,No relevent experience,Full time course,High School,STEM,6~10 years,less than 1000,Pvt Ltd,2,144,0,18
32174,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 1000,Pvt Ltd,1,70,0,53
25910,city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,41,0,276
5266,city_102,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,1,12,0,107
21436,city_50,0.8959999999999999,Female,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Funded Startup,1,328,0,150
16245,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,2,26,0,40
25666,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,1,2,0,53
21003,city_73,0.754,Female,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,1000 +,Pvt Ltd,2,23,0,4
25308,city_128,0.527,Female,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Early Stage Startup,never,81,1,79
8269,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 1000,Pvt Ltd,2,46,1,8
28165,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,2,168,0,66
13786,city_159,0.843,Female,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,28,0,87
5178,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,24,0,42
7734,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,Other,6~10 years,less than 100,Pvt Ltd,1,202,0,101
31693,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,51,0,17
10175,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,4,20,0,56
16139,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Arts,0~5 years,less than 100,Pvt Ltd,4,11,0,134
14022,city_93,0.865,Male,Has relevent experience,no_enrollment,High School,STEM,11~20 years,less than 1000,Pvt Ltd,2,4,0,76
24629,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Public Sector,>4,31,0,204
12155,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 1000,Pvt Ltd,2,80,0,17
21051,city_90,0.698,Female,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,224,0,19
32351,city_98,0.9490000000000001,Other,No relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,1,88,0,18
25424,city_91,0.691,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,never,55,0,9
1835,city_75,0.9390000000000001,Male,Has relevent experience,Full time course,High School,STEM,11~20 years,less than 100,Public Sector,2,26,0,54
25418,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,240,0,206
20559,city_104,0.924,Male,No relevent experience,Full time course,High School,STEM,0~5 years,less than 100,Pvt Ltd,2,13,0,94
1949,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Early Stage Startup,2,119,0,7
5918,city_165,0.903,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Pvt Ltd,never,84,0,55
4657,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,never,52,0,28
18855,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,> 20 years,less than 100,Pvt Ltd,>4,63,0,13
8389,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,0~5 years,less than 100,Funded Startup,1,22,0,15
190,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,0~5 years,less than 100,Pvt Ltd,1,38,0,102
18416,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,52,0,52
3968,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,never,56,0,94
24012,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,1,92,1,84
708,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,11~20 years,less than 100,Funded Startup,3,76,0,47
23666,city_109,0.701,Male,Has relevent experience,no_enrollment,Masters,STEM,11~20 years,less than 100,Pvt Ltd,1,150,0,73
10084,city_10,0.895,Female,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 1000,Pvt Ltd,>4,156,1,52
31084,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,1000 +,Pvt Ltd,>4,24,0,68
5080,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,28,0,65
9988,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,> 20 years,less than 1000,Pvt Ltd,>4,30,1,47
19246,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 1000,Pvt Ltd,never,192,0,26
22425,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,less than 100,Pvt Ltd,1,23,0,90
13385,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11~20 years,less than 100,Pvt Ltd,2,94,0,37
1767,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,Other,> 20 years,less than 100,Pvt Ltd,2,41,0,24
11372,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6~10 years,less than 1000,Pvt Ltd,1,17,0,61
9837,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,> 20 years,less than 100,Pvt Ltd,1,42,0,27
18457,city_44,0.725,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,3,13,0,14
12217,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,4,206,0,23
18055,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,0~5 years,less than 100,Funded Startup,1,13,0,13
25483,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0~5 years,1000 +,Pvt Ltd,3,13,1,112
26485,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,6~10 years,less than 100,Pvt Ltd,1,34,0,14
16972,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6~10 years,less than 100,Pvt Ltd,>4,27,0,22
15971,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,6~10 years,less than 100,Pvt Ltd,4,57,0,98
31465,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,> 20 years,1000 +,Pvt Ltd,>4,53,0,15
